record_id,date,time,available_capacity,sch_total,act_total,rate,ppa_rate,dev,dev_perc,nc_energy,beyond_nc_energy,Overinjection_charges,Underinjection_Charges,Drawl_Charges,total_import,total_export,dev_rtda_import,dev_rtda_export,datetime
2025-04-08-08:00:00,2025-04-08,08:00:00,75.0,19.0,12.8,387.2,387.2,-6.2,-8.26666667,6.2,0.0,0.0,-24006.4,0.0,0.0,0.0,0.0,0.0,2025-04-08 08:00:00
2025-04-08-08:15:00,2025-04-08,08:15:00,75.0,19.0,11.68,387.2,387.2,-7.32,-9.76,7.32,0.0,0.0,-28343.04,0.0,0.0,0.0,0.0,0.0,2025-04-08 08:15:00
2025-04-08-08:30:00,2025-04-08,08:30:00,75.0,19.0,14.272,387.2,387.2,-4.728,-6.304,4.728,0.0,0.0,-18306.816,0.0,0.0,0.0,0.0,0.0,2025-04-08 08:30:00
2025-04-08-08:45:00,2025-04-08,08:45:00,75.0,19.0,14.912,387.2,387.2,-4.088,-5.45066667,4.088,0.0,0.0,-15828.736,0.0,0.0,0.0,0.0,0.0,2025-04-08 08:45:00
2025-04-08-09:00:00,2025-04-08,09:00:00,75.0,22.75,14.944,387.2,387.2,-7.806,-10.408,7.5,0.306,0.0,-30343.3152,0.0,0.0,0.0,0.0,0.0,2025-04-08 09:00:00
2025-04-08-09:15:00,2025-04-08,09:15:00,75.0,22.75,16.704,387.2,387.2,-6.046,-8.06133333,6.046,0.0,0.0,-23410.112,0.0,0.0,0.0,0.0,0.0,2025-04-08 09:15:00
2025-04-08-09:30:00,2025-04-08,09:30:00,75.0,11.25,14.047999,387.2,387.2,2.797999,3.73066533,2.797999,0.0,10833.852128,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 09:30:00
2025-04-08-09:45:00,2025-04-08,09:45:00,75.0,11.25,14.752,387.2,387.2,3.502,4.66933333,3.502,0.0,13559.744,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 09:45:00
2025-04-08-10:00:00,2025-04-08,10:00:00,75.0,11.25,15.808,387.2,387.2,4.558,6.07733333,4.558,0.0,17648.576,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 10:00:00
2025-04-08-10:15:00,2025-04-08,10:15:00,75.0,11.25,16.352,387.2,387.2,5.102,6.80266667,5.102,0.0,19754.944,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 10:15:00
2025-04-08-10:30:00,2025-04-08,10:30:00,75.0,11.25,16.96,387.2,387.2,5.71,7.61333333,5.71,0.0,22109.12,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 10:30:00
2025-04-08-10:45:00,2025-04-08,10:45:00,75.0,11.25,17.312,387.2,387.2,6.062,8.08266667,6.062,0.0,23472.064,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 10:45:00
2025-04-08-11:00:00,2025-04-08,11:00:00,75.0,2.5,3.936,387.2,387.2,1.436,1.91466667,1.436,0.0,5560.192,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 11:00:00
2025-04-08-11:15:00,2025-04-08,11:15:00,75.0,2.5,3.264,387.2,387.2,0.764,1.01866667,0.764,0.0,2958.208,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 11:15:00
2025-04-08-11:30:00,2025-04-08,11:30:00,75.0,2.5,3.264,387.2,387.2,0.764,1.01866667,0.764,0.0,2958.208,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 11:30:00
2025-04-08-11:45:00,2025-04-08,11:45:00,75.0,2.5,3.232,387.2,387.2,0.732,0.976,0.732,0.0,2834.304,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 11:45:00
2025-04-08-12:00:00,2025-04-08,12:00:00,75.0,2.5,3.264,387.2,387.2,0.764,1.01866667,0.764,0.0,2958.208,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 12:00:00
2025-04-08-12:15:00,2025-04-08,12:15:00,75.0,2.5,3.232,387.2,387.2,0.732,0.976,0.732,0.0,2834.304,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 12:15:00
2025-04-08-12:30:00,2025-04-08,12:30:00,75.0,6.25,6.784,387.2,387.2,0.534,0.712,0.534,0.0,2067.648,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 12:30:00
2025-04-08-12:45:00,2025-04-08,12:45:00,75.0,6.25,7.008,387.2,387.2,0.758,1.01066667,0.758,0.0,2934.976,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 12:45:00
2025-04-08-13:00:00,2025-04-08,13:00:00,75.0,12.5,13.088,387.2,387.2,0.588,0.784,0.588,0.0,2276.736,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 13:00:00
2025-04-08-13:15:00,2025-04-08,13:15:00,75.0,12.5,13.856,387.2,387.2,1.356,1.808,1.356,0.0,5250.432,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 13:15:00
2025-04-08-13:30:00,2025-04-08,13:30:00,75.0,12.5,12.928,387.2,387.2,0.428,0.57066667,0.428,0.0,1657.216,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 13:30:00
2025-04-08-13:45:00,2025-04-08,13:45:00,75.0,12.5,13.247999,387.2,387.2,0.747999,0.997332,0.747999,0.0,2896.252128,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 13:45:00
2025-04-08-14:00:00,2025-04-08,14:00:00,75.0,12.5,11.072,387.2,387.2,-1.428,-1.904,1.428,0.0,0.0,-5529.216,0.0,0.0,0.0,0.0,0.0,2025-04-08 14:00:00
2025-04-08-14:15:00,2025-04-08,14:15:00,75.0,12.5,14.656,387.2,387.2,2.156,2.87466667,2.156,0.0,8348.032,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 14:15:00
2025-04-08-14:30:00,2025-04-08,14:30:00,75.0,12.5,15.712,387.2,387.2,3.212,4.28266667,3.212,0.0,12436.864,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 14:30:00
2025-04-08-14:45:00,2025-04-08,14:45:00,75.0,12.5,13.184,387.2,387.2,0.684,0.912,0.684,0.0,2648.448,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 14:45:00
2025-04-08-15:00:00,2025-04-08,15:00:00,75.0,12.5,10.56,387.2,387.2,-1.94,-2.58666667,1.94,0.0,0.0,-7511.68,0.0,0.0,0.0,0.0,0.0,2025-04-08 15:00:00
2025-04-08-15:15:00,2025-04-08,15:15:00,75.0,12.5,8.095999,387.2,387.2,-4.404001,-5.87200133,4.404001,0.0,0.0,-17052.291872,0.0,0.0,0.0,0.0,0.0,2025-04-08 15:15:00
2025-04-08-15:30:00,2025-04-08,15:30:00,75.0,17.5,7.808,387.2,387.2,-9.692,-12.92266667,7.5,2.192,0.0,-38376.1664,0.0,0.0,0.0,0.0,0.0,2025-04-08 15:30:00
2025-04-08-15:45:00,2025-04-08,15:45:00,75.0,17.5,8.48,387.2,387.2,-9.02,-12.02666667,7.5,1.52,0.0,-35513.984,0.0,0.0,0.0,0.0,0.0,2025-04-08 15:45:00
2025-04-08-16:00:00,2025-04-08,16:00:00,75.0,17.25,7.104,387.2,387.2,-10.146,-13.528,7.5,2.646,0.0,-40309.8432,0.0,0.0,0.0,0.0,0.0,2025-04-08 16:00:00
2025-04-08-16:15:00,2025-04-08,16:15:00,75.0,16.0,7.968,387.2,387.2,-8.032,-10.70933333,7.5,0.532,0.0,-31305.8944,0.0,0.0,0.0,0.0,0.0,2025-04-08 16:15:00
2025-04-08-16:30:00,2025-04-08,16:30:00,75.0,15.0,16.16,387.2,387.2,1.16,1.54666667,1.16,0.0,4491.52,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 16:30:00
2025-04-08-16:45:00,2025-04-08,16:45:00,75.0,15.0,21.536,387.2,387.2,6.536,8.71466667,6.536,0.0,25307.392,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 16:45:00
2025-04-08-17:00:00,2025-04-08,17:00:00,75.0,7.5,19.456,387.2,387.2,11.956,15.94133333,7.5,4.456,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 17:00:00
2025-04-08-17:15:00,2025-04-08,17:15:00,75.0,7.5,7.904,387.2,387.2,0.404,0.53866667,0.404,0.0,1564.288,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 17:15:00
2025-04-08-17:30:00,2025-04-08,17:30:00,75.0,7.5,2.176,387.2,387.2,-5.324,-7.09866667,5.324,0.0,0.0,-20614.528,0.0,0.0,0.0,0.0,0.0,2025-04-08 17:30:00
2025-04-08-17:45:00,2025-04-08,17:45:00,75.0,7.5,5.728,387.2,387.2,-1.772,-2.36266667,1.772,0.0,0.0,-6861.184,0.0,0.0,0.0,0.0,0.0,2025-04-08 17:45:00
2025-04-08-18:00:00,2025-04-08,18:00:00,75.0,32.5,21.408,387.2,387.2,-11.092,-14.78933333,7.5,3.592,0.0,-44339.0464,0.0,0.0,0.0,0.0,0.0,2025-04-08 18:00:00
2025-04-08-18:15:00,2025-04-08,18:15:00,75.0,32.5,21.504,387.2,387.2,-10.996,-14.66133333,7.5,3.496,0.0,-43930.1632,0.0,0.0,0.0,0.0,0.0,2025-04-08 18:15:00
2025-04-08-18:30:00,2025-04-08,18:30:00,75.0,30.0,19.744,387.2,387.2,-10.256,-13.67466667,7.5,2.756,0.0,-40778.3552,0.0,0.0,0.0,0.0,0.0,2025-04-08 18:30:00
2025-04-08-18:45:00,2025-04-08,18:45:00,75.0,30.0,19.104,387.2,387.2,-10.896,-14.528,7.5,3.396,0.0,-43504.2432,0.0,0.0,0.0,0.0,0.0,2025-04-08 18:45:00
2025-04-08-19:00:00,2025-04-08,19:00:00,75.0,20.0,11.264,387.2,387.2,-8.736,-11.648,7.5,1.236,0.0,-34304.3712,0.0,0.0,0.0,0.0,0.0,2025-04-08 19:00:00
2025-04-08-19:15:00,2025-04-08,19:15:00,75.0,20.0,9.184,387.2,387.2,-10.816,-14.42133333,7.5,3.316,0.0,-43163.5072,0.0,0.0,0.0,0.0,0.0,2025-04-08 19:15:00
2025-04-08-19:30:00,2025-04-08,19:30:00,75.0,20.0,9.184,387.2,387.2,-10.816,-14.42133333,7.5,3.316,0.0,-43163.5072,0.0,0.0,0.0,0.0,0.0,2025-04-08 19:30:00
2025-04-08-19:45:00,2025-04-08,19:45:00,75.0,20.0,9.184,387.2,387.2,-10.816,-14.42133333,7.5,3.316,0.0,-43163.5072,0.0,0.0,0.0,0.0,0.0,2025-04-08 19:45:00
2025-04-08-20:00:00,2025-04-08,20:00:00,75.0,30.0,20.096,387.2,387.2,-9.904,-13.20533333,7.5,2.404,0.0,-39279.1168,0.0,0.0,0.0,0.0,0.0,2025-04-08 20:00:00
2025-04-08-20:15:00,2025-04-08,20:15:00,75.0,30.0,35.616,387.2,387.2,5.616,7.488,5.616,0.0,21745.152,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 20:15:00
2025-04-08-20:30:00,2025-04-08,20:30:00,75.0,30.0,44.352,387.2,387.2,14.352,19.136,7.5,6.852,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 20:30:00
2025-04-08-20:45:00,2025-04-08,20:45:00,75.0,30.0,18.528,387.2,387.2,-11.472,-15.296,7.5,3.972,0.0,-46731.168,0.0,0.0,0.0,0.0,0.0,2025-04-08 20:45:00
2025-04-08-21:00:00,2025-04-08,21:00:00,75.0,30.0,19.424,387.2,387.2,-10.576,-14.10133333,7.5,3.076,0.0,-42141.2992,0.0,0.0,0.0,0.0,0.0,2025-04-08 21:00:00
2025-04-08-21:15:00,2025-04-08,21:15:00,75.0,30.0,28.224,387.2,387.2,-1.776,-2.368,1.776,0.0,0.0,-6876.672,0.0,0.0,0.0,0.0,0.0,2025-04-08 21:15:00
2025-04-08-21:30:00,2025-04-08,21:30:00,75.0,32.5,42.176,387.2,387.2,9.676,12.90133333,7.5,2.176,36622.9248,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 21:30:00
2025-04-08-21:45:00,2025-04-08,21:45:00,75.0,32.5,59.36,387.2,387.2,26.86,35.81333333,7.5,19.36,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 21:45:00
2025-04-08-22:00:00,2025-04-08,22:00:00,75.0,7.5,57.952,387.2,387.2,50.452,67.26933333,7.5,42.952,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 22:00:00
2025-04-08-22:15:00,2025-04-08,22:15:00,75.0,7.5,27.424,387.2,387.2,19.924,26.56533333,7.5,12.424,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-08 22:15:00
2025-04-08-22:30:00,2025-04-08,22:30:00,75.0,7.5,3.904,387.2,387.2,-3.596,-4.79466667,3.596,0.0,0.0,-13923.712,0.0,0.0,0.0,0.0,0.0,2025-04-08 22:30:00
2025-04-08-22:45:00,2025-04-08,22:45:00,75.0,7.5,1.12,387.2,387.2,-6.38,-8.50666667,6.38,0.0,0.0,-24703.36,0.0,0.0,0.0,0.0,0.0,2025-04-08 22:45:00
2025-04-08-23:00:00,2025-04-08,23:00:00,75.0,18.75,3.615999,387.2,387.2,-15.134001,-20.178668,7.5,7.634001,0.0,-75089.703744,0.0,0.0,0.0,0.0,0.0,2025-04-08 23:00:00
2025-04-08-23:15:00,2025-04-08,23:15:00,75.0,18.75,16.16,387.2,387.2,-2.59,-3.45333333,2.59,0.0,0.0,-10028.48,0.0,0.0,0.0,0.0,0.0,2025-04-08 23:15:00
2025-04-08-23:30:00,2025-04-08,23:30:00,75.0,45.0,34.592,387.2,387.2,-10.408,-13.87733333,7.5,2.908,0.0,-41425.7536,0.0,0.0,0.0,0.0,0.0,2025-04-08 23:30:00
2025-04-08-23:45:00,2025-04-08,23:45:00,75.0,45.0,41.504,387.2,387.2,-3.496,-4.66133333,3.496,0.0,0.0,-13536.512,0.0,0.0,0.0,0.0,0.0,2025-04-08 23:45:00
2025-04-09-00:00:00,2025-04-09,00:00:00,75.0,14.25,35.776,387.2,387.2,21.526,28.70133333,7.5,14.026,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 00:00:00
2025-04-09-00:15:00,2025-04-09,00:15:00,75.0,14.0,30.976,387.2,387.2,16.976,22.63466667,7.5,9.476,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 00:15:00
2025-04-09-00:30:00,2025-04-09,00:30:00,75.0,13.5,24.736,387.2,387.2,11.236,14.98133333,7.5,3.736,42059.2128,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 00:30:00
2025-04-09-00:45:00,2025-04-09,00:45:00,75.0,13.0,16.992,387.2,387.2,3.992,5.32266667,3.992,0.0,15457.024,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 00:45:00
2025-04-09-01:00:00,2025-04-09,01:00:00,75.0,11.25,20.064,387.2,387.2,8.814,11.752,7.5,1.314,33619.0272,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 01:00:00
2025-04-09-01:15:00,2025-04-09,01:15:00,75.0,9.5,16.832,387.2,387.2,7.332,9.776,7.332,0.0,28389.504,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 01:15:00
2025-04-09-01:30:00,2025-04-09,01:30:00,75.0,18.75,9.92,387.2,387.2,-8.83,-11.77333333,7.5,1.33,0.0,-34704.736,0.0,0.0,0.0,0.0,0.0,2025-04-09 01:30:00
2025-04-09-01:45:00,2025-04-09,01:45:00,75.0,13.75,4.672,387.2,387.2,-9.078,-12.104,7.5,1.578,0.0,-35761.0176,0.0,0.0,0.0,0.0,0.0,2025-04-09 01:45:00
2025-04-09-02:00:00,2025-04-09,02:00:00,75.0,8.75,1.152,387.2,387.2,-7.598,-10.13066667,7.5,0.098,0.0,-29457.4016,0.0,0.0,0.0,0.0,0.0,2025-04-09 02:00:00
2025-04-09-02:15:00,2025-04-09,02:15:00,75.0,7.5,0.704,387.2,387.2,-6.796,-9.06133333,6.796,0.0,0.0,-26314.112,0.0,0.0,0.0,0.0,0.0,2025-04-09 02:15:00
2025-04-09-02:30:00,2025-04-09,02:30:00,75.0,7.5,0.224,387.2,387.2,-7.276,-9.70133333,7.276,0.0,0.0,-28172.672,0.0,0.0,0.0,0.0,0.0,2025-04-09 02:30:00
2025-04-09-02:45:00,2025-04-09,02:45:00,75.0,7.5,0.16,387.2,387.2,-7.34,-9.78666667,7.34,0.0,0.0,-28420.48,0.0,0.0,0.0,0.0,0.0,2025-04-09 02:45:00
2025-04-09-03:00:00,2025-04-09,03:00:00,75.0,7.5,0.32,387.2,387.2,-7.18,-9.57333333,7.18,0.0,0.0,-27800.96,0.0,0.0,0.0,0.0,0.0,2025-04-09 03:00:00
2025-04-09-03:15:00,2025-04-09,03:15:00,75.0,7.5,0.32,387.2,387.2,-7.18,-9.57333333,7.18,0.0,0.0,-27800.96,0.0,0.0,0.0,0.0,0.0,2025-04-09 03:15:00
2025-04-09-03:30:00,2025-04-09,03:30:00,75.0,7.5,0.288,387.2,387.2,-7.212,-9.616,7.212,0.0,0.0,-27924.864,0.0,0.0,0.0,0.0,0.0,2025-04-09 03:30:00
2025-04-09-03:45:00,2025-04-09,03:45:00,75.0,7.5,0.256,387.2,387.2,-7.244,-9.65866667,7.244,0.0,0.0,-28048.768,0.0,0.0,0.0,0.0,0.0,2025-04-09 03:45:00
2025-04-09-04:00:00,2025-04-09,04:00:00,75.0,7.5,0.32,387.2,387.2,-7.18,-9.57333333,7.18,0.0,0.0,-27800.96,0.0,0.0,0.0,0.0,0.0,2025-04-09 04:00:00
2025-04-09-04:15:00,2025-04-09,04:15:00,75.0,7.5,0.256,387.2,387.2,-7.244,-9.65866667,7.244,0.0,0.0,-28048.768,0.0,0.0,0.0,0.0,0.0,2025-04-09 04:15:00
2025-04-09-04:30:00,2025-04-09,04:30:00,75.0,7.5,0.288,387.2,387.2,-7.212,-9.616,7.212,0.0,0.0,-27924.864,0.0,0.0,0.0,0.0,0.0,2025-04-09 04:30:00
2025-04-09-04:45:00,2025-04-09,04:45:00,75.0,7.5,0.192,387.2,387.2,-7.308,-9.744,7.308,0.0,0.0,-28296.576,0.0,0.0,0.0,0.0,0.0,2025-04-09 04:45:00
2025-04-09-05:00:00,2025-04-09,05:00:00,75.0,7.5,0.16,387.2,387.2,-7.34,-9.78666667,7.34,0.0,0.0,-28420.48,0.0,0.0,0.0,0.0,0.0,2025-04-09 05:00:00
2025-04-09-05:15:00,2025-04-09,05:15:00,75.0,7.5,0.256,387.2,387.2,-7.244,-9.65866667,7.244,0.0,0.0,-28048.768,0.0,0.0,0.0,0.0,0.0,2025-04-09 05:15:00
2025-04-09-05:30:00,2025-04-09,05:30:00,75.0,7.5,0.256,387.2,387.2,-7.244,-9.65866667,7.244,0.0,0.0,-28048.768,0.0,0.0,0.0,0.0,0.0,2025-04-09 05:30:00
2025-04-09-05:45:00,2025-04-09,05:45:00,75.0,7.5,0.448,387.2,387.2,-7.052,-9.40266667,7.052,0.0,0.0,-27305.344,0.0,0.0,0.0,0.0,0.0,2025-04-09 05:45:00
2025-04-09-06:00:00,2025-04-09,06:00:00,75.0,19.0,9.12,387.2,387.2,-9.88,-13.17333333,7.5,2.38,0.0,-39176.896,0.0,0.0,0.0,0.0,0.0,2025-04-09 06:00:00
2025-04-09-06:15:00,2025-04-09,06:15:00,75.0,19.0,9.184,387.2,387.2,-9.816,-13.088,7.5,2.316,0.0,-38904.3072,0.0,0.0,0.0,0.0,0.0,2025-04-09 06:15:00
2025-04-09-06:30:00,2025-04-09,06:30:00,75.0,19.0,9.152,387.2,387.2,-9.848,-13.13066667,7.5,2.348,0.0,-39040.6016,0.0,0.0,0.0,0.0,0.0,2025-04-09 06:30:00
2025-04-09-06:45:00,2025-04-09,06:45:00,75.0,19.0,9.12,387.2,387.2,-9.88,-13.17333333,7.5,2.38,0.0,-39176.896,0.0,0.0,0.0,0.0,0.0,2025-04-09 06:45:00
2025-04-09-07:00:00,2025-04-09,07:00:00,75.0,19.0,9.088,387.2,387.2,-9.912,-13.216,7.5,2.412,0.0,-39313.1904,0.0,0.0,0.0,0.0,0.0,2025-04-09 07:00:00
2025-04-09-07:15:00,2025-04-09,07:15:00,75.0,19.0,9.12,387.2,387.2,-9.88,-13.17333333,7.5,2.38,0.0,-39176.896,0.0,0.0,0.0,0.0,0.0,2025-04-09 07:15:00
2025-04-09-07:30:00,2025-04-09,07:30:00,75.0,30.0,9.184,387.2,387.2,-20.816,-27.75466667,7.5,13.316,0.0,-119091.104,0.0,0.0,0.0,0.0,0.0,2025-04-09 07:30:00
2025-04-09-07:45:00,2025-04-09,07:45:00,75.0,30.0,9.184,387.2,387.2,-20.816,-27.75466667,7.5,13.316,0.0,-119091.104,0.0,0.0,0.0,0.0,0.0,2025-04-09 07:45:00
2025-04-09-08:00:00,2025-04-09,08:00:00,75.0,22.75,11.808,387.2,387.2,-10.942,-14.58933333,7.5,3.442,0.0,-43700.1664,0.0,0.0,0.0,0.0,0.0,2025-04-09 08:00:00
2025-04-09-08:15:00,2025-04-09,08:15:00,75.0,22.75,14.847999,387.2,387.2,-7.902001,-10.53600133,7.5,0.402001,0.0,-30752.2026592,0.0,0.0,0.0,0.0,0.0,2025-04-09 08:15:00
2025-04-09-08:30:00,2025-04-09,08:30:00,75.0,22.75,14.912,387.2,387.2,-7.838,-10.45066667,7.5,0.338,0.0,-30479.6096,0.0,0.0,0.0,0.0,0.0,2025-04-09 08:30:00
2025-04-09-08:45:00,2025-04-09,08:45:00,75.0,22.75,21.216,387.2,387.2,-1.534,-2.04533333,1.534,0.0,0.0,-5939.648,0.0,0.0,0.0,0.0,0.0,2025-04-09 08:45:00
2025-04-09-09:00:00,2025-04-09,09:00:00,75.0,22.75,22.272,387.2,387.2,-0.478,-0.63733333,0.478,0.0,0.0,-1850.816,0.0,0.0,0.0,0.0,0.0,2025-04-09 09:00:00
2025-04-09-09:15:00,2025-04-09,09:15:00,75.0,22.75,22.24,387.2,387.2,-0.51,-0.68,0.51,0.0,0.0,-1974.72,0.0,0.0,0.0,0.0,0.0,2025-04-09 09:15:00
2025-04-09-09:30:00,2025-04-09,09:30:00,75.0,10.5,14.336,387.2,387.2,3.836,5.11466667,3.836,0.0,14852.992,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 09:30:00
2025-04-09-09:45:00,2025-04-09,09:45:00,75.0,11.0,14.656,387.2,387.2,3.656,4.87466667,3.656,0.0,14156.032,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 09:45:00
2025-04-09-10:00:00,2025-04-09,10:00:00,75.0,11.5,15.456,387.2,387.2,3.956,5.27466667,3.956,0.0,15317.632,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 10:00:00
2025-04-09-10:15:00,2025-04-09,10:15:00,75.0,12.75,16.16,387.2,387.2,3.41,4.54666667,3.41,0.0,13203.52,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 10:15:00
2025-04-09-10:30:00,2025-04-09,10:30:00,75.0,13.25,16.704,387.2,387.2,3.454,4.60533333,3.454,0.0,13373.888,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 10:30:00
2025-04-09-10:45:00,2025-04-09,10:45:00,75.0,13.25,17.28,387.2,387.2,4.03,5.37333333,4.03,0.0,15604.16,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 10:45:00
2025-04-09-11:00:00,2025-04-09,11:00:00,75.0,13.25,17.664,387.2,387.2,4.414,5.88533333,4.414,0.0,17091.008,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 11:00:00
2025-04-09-11:15:00,2025-04-09,11:15:00,75.0,13.25,17.984,387.2,387.2,4.734,6.312,4.734,0.0,18330.048,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 11:15:00
2025-04-09-11:30:00,2025-04-09,11:30:00,75.0,2.75,4.672,387.2,387.2,1.922,2.56266667,1.922,0.0,7441.984,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 11:30:00
2025-04-09-11:45:00,2025-04-09,11:45:00,75.0,2.75,3.936,387.2,387.2,1.186,1.58133333,1.186,0.0,4592.192,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 11:45:00
2025-04-09-12:00:00,2025-04-09,12:00:00,75.0,2.75,3.264,387.2,387.2,0.514,0.68533333,0.514,0.0,1990.208,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 12:00:00
2025-04-09-12:15:00,2025-04-09,12:15:00,75.0,2.75,3.232,387.2,387.2,0.482,0.64266667,0.482,0.0,1866.304,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 12:15:00
2025-04-09-12:30:00,2025-04-09,12:30:00,75.0,2.75,3.615999,387.2,387.2,0.865999,1.15466533,0.865999,0.0,3353.148128,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 12:30:00
2025-04-09-12:45:00,2025-04-09,12:45:00,75.0,2.75,4.992,387.2,387.2,2.242,2.98933333,2.242,0.0,8681.024,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 12:45:00
2025-04-09-13:00:00,2025-04-09,13:00:00,75.0,2.75,4.96,387.2,387.2,2.21,2.94666667,2.21,0.0,8557.12,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 13:00:00
2025-04-09-13:15:00,2025-04-09,13:15:00,75.0,2.75,7.264,387.2,387.2,4.514,6.01866667,4.514,0.0,17478.208,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 13:15:00
2025-04-09-13:30:00,2025-04-09,13:30:00,75.0,10.0,15.552,387.2,387.2,5.552,7.40266667,5.552,0.0,21497.344,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 13:30:00
2025-04-09-13:45:00,2025-04-09,13:45:00,75.0,10.0,16.032,387.2,387.2,6.032,8.04266667,6.032,0.0,23355.904,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 13:45:00
2025-04-09-14:00:00,2025-04-09,14:00:00,75.0,16.75,16.512,387.2,387.2,-0.238,-0.31733333,0.238,0.0,0.0,-921.536,0.0,0.0,0.0,0.0,0.0,2025-04-09 14:00:00
2025-04-09-14:15:00,2025-04-09,14:15:00,75.0,16.25,17.376,387.2,387.2,1.126,1.50133333,1.126,0.0,4359.872,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 14:15:00
2025-04-09-14:30:00,2025-04-09,14:30:00,75.0,18.0,16.608,387.2,387.2,-1.392,-1.856,1.392,0.0,0.0,-5389.824,0.0,0.0,0.0,0.0,0.0,2025-04-09 14:30:00
2025-04-09-14:45:00,2025-04-09,14:45:00,75.0,17.25,13.6,387.2,387.2,-3.65,-4.86666667,3.65,0.0,0.0,-14132.8,0.0,0.0,0.0,0.0,0.0,2025-04-09 14:45:00
2025-04-09-15:00:00,2025-04-09,15:00:00,75.0,16.0,12.928,387.2,387.2,-3.072,-4.096,3.072,0.0,0.0,-11894.784,0.0,0.0,0.0,0.0,0.0,2025-04-09 15:00:00
2025-04-09-15:15:00,2025-04-09,15:15:00,75.0,15.25,19.136,387.2,387.2,3.886,5.18133333,3.886,0.0,15046.592,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 15:15:00
2025-04-09-15:30:00,2025-04-09,15:30:00,75.0,19.5,18.496,387.2,387.2,-1.004,-1.33866667,1.004,0.0,0.0,-3887.488,0.0,0.0,0.0,0.0,0.0,2025-04-09 15:30:00
2025-04-09-15:45:00,2025-04-09,15:45:00,75.0,18.5,17.632,387.2,387.2,-0.868,-1.15733333,0.868,0.0,0.0,-3360.896,0.0,0.0,0.0,0.0,0.0,2025-04-09 15:45:00
2025-04-09-16:00:00,2025-04-09,16:00:00,75.0,17.25,20.672,387.2,387.2,3.422,4.56266667,3.422,0.0,13249.984,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-09 16:00:00
