time,actual_mw,physics_mw,final_forecast_mw
2024-02-19 09:30:00+00:00,0.0,0.0,0.0
2024-02-19 10:30:00+00:00,0.0,0.0,0.0
2024-02-19 11:30:00+00:00,0.0,0.0,0.0
2024-02-19 12:30:00+00:00,0.0,0.0,0.0
2024-02-19 13:30:00+00:00,0.0,0.0,0.0
2024-02-19 14:30:00+00:00,0.0,0.0,0.0
2024-02-19 15:30:00+00:00,0.0,0.0,0.0
2024-02-19 16:30:00+00:00,0.0,0.0,0.0
2024-02-19 17:30:00+00:00,2.9504593308738385,3.075,2.899094817042351
2024-02-19 18:30:00+00:00,2.910044726754293,3.075,2.9196274995803835
2024-02-19 19:30:00+00:00,2.871860849228238,3.075,2.917890948057175
2024-02-19 20:30:00+00:00,2.840768288121319,3.075,2.91641880273819
2024-02-19 21:30:00+00:00,2.874214307629161,3.075,2.924714532494545
2024-02-19 22:30:00+00:00,2.8897804064694355,3.075,2.9161876112222673
2024-02-19 23:30:00+00:00,3.0776186686056515,3.075,2.9144193649291994
2024-02-20 00:30:00+00:00,2.9589885206656663,3.075,2.9245999276638033
2024-02-20 01:30:00+00:00,2.9020063427161773,3.075,2.921114665269852
2024-02-20 02:30:00+00:00,2.9630712897435454,3.075,2.918209281563759
2024-02-20 03:30:00+00:00,2.978453853911384,3.075,2.9215142101049425
2024-02-20 04:30:00+00:00,2.9865865548923796,3.075,2.91863067150116
2024-02-20 05:30:00+00:00,2.812712655727197,3.075,2.9188804745674135
2024-02-20 06:30:00+00:00,3.0011982685507523,3.075,2.9170800119638445
2024-02-20 07:30:00+00:00,2.910429795778967,3.075,2.9001219838857653
2024-02-20 08:30:00+00:00,0.0,0.0,0.0002347175031900406
2024-02-20 09:30:00+00:00,0.0,0.0,0.0002347175031900406
2024-02-20 10:30:00+00:00,0.0,0.0,0.00026628049090504646
2024-02-20 11:30:00+00:00,0.0,0.0,0.0
2024-02-20 12:30:00+00:00,0.0,0.0,0.0
2024-02-20 13:30:00+00:00,0.0,0.0,0.0
2024-02-20 14:30:00+00:00,0.0,0.0,0.0
2024-02-20 15:30:00+00:00,0.0,0.0,0.0
2024-02-20 16:30:00+00:00,0.0,0.0,0.0
2024-02-20 17:30:00+00:00,0.0,0.0,0.0
2024-02-20 18:30:00+00:00,2.984841090851166,3.075,2.9202094942331316
2024-02-20 19:30:00+00:00,0.0,0.0,0.0
2024-02-20 20:30:00+00:00,0.0,0.0,0.0
2024-02-20 21:30:00+00:00,0.0,0.0,0.0
2024-02-20 22:30:00+00:00,0.0,0.0,0.00034480978501960635
2024-02-20 23:30:00+00:00,0.0,0.0,0.00019385335326660424
2024-02-21 00:30:00+00:00,2.9596301329544876,3.075,2.92190560400486
2024-02-21 01:30:00+00:00,2.8296867655770512,3.075,2.9238523662090303
2024-02-21 02:30:00+00:00,2.9361045385401385,3.075,2.9235505133867266
2024-02-21 03:30:00+00:00,0.0,0.0,0.0
2024-02-21 04:30:00+00:00,0.0,0.0,0.0
2024-02-21 05:30:00+00:00,0.0,0.0,0.00021229754202067852
2024-02-21 06:30:00+00:00,0.0,0.0,0.0
2024-02-21 07:30:00+00:00,0.0,0.0,0.0
2024-02-21 08:30:00+00:00,0.0,0.0,0.0
2024-02-21 09:30:00+00:00,0.0,0.0,0.0
2024-02-21 10:30:00+00:00,0.0,0.0,0.0007618879899382591
2024-02-21 11:30:00+00:00,0.0,0.0,0.00042345153633505106
2024-02-21 12:30:00+00:00,2.864268269046658,3.075,2.8335199028253557
2024-02-21 13:30:00+00:00,2.8983769727414814,3.075,2.8306136548519136
2024-02-21 14:30:00+00:00,0.0,0.0,0.0
2024-02-21 15:30:00+00:00,0.0,0.0,0.0
2024-02-21 16:30:00+00:00,0.0,0.0,0.0
2024-02-21 17:30:00+00:00,0.0,0.0,0.0
2024-02-21 18:30:00+00:00,0.0,0.0,0.0
2024-02-21 19:30:00+00:00,0.0,0.0,0.0
2024-02-21 20:30:00+00:00,0.0,0.0,0.0
2024-02-21 21:30:00+00:00,2.850811482461759,3.075,2.9197855263948442
2024-02-21 22:30:00+00:00,3.068807735772832,3.075,2.9239361703395845
2024-02-21 23:30:00+00:00,2.8722867736473985,3.075,2.9243903875350954
2024-02-22 00:30:00+00:00,2.9132595209655876,3.075,2.9221680134534838
2024-02-22 01:30:00+00:00,2.8566174605027816,3.075,2.918603238463402
2024-02-22 02:30:00+00:00,2.882729736809958,3.075,2.918921944499016
2024-02-22 03:30:00+00:00,2.8835548940324798,3.075,2.917437639832497
2024-02-22 04:30:00+00:00,2.8660287031314633,3.075,2.9198556661605837
2024-02-22 05:30:00+00:00,2.8697392834458353,3.075,2.9210744917392732
2024-02-22 06:30:00+00:00,2.893533226904457,3.075,2.9189007848501207
2024-02-22 07:30:00+00:00,2.9179520287244576,3.075,2.8965546160936357
2024-02-22 08:30:00+00:00,2.889219063441556,3.075,2.8747573465108873
2024-02-22 09:30:00+00:00,2.8494530757974665,3.075,2.8508266776800157
2024-02-22 10:30:00+00:00,2.857732219882576,3.075,2.8325598657131197
2024-02-22 11:30:00+00:00,2.6977020978977815,3.075,2.828398805856705
2024-02-22 12:30:00+00:00,2.8343208978448993,3.075,2.828063201904297
2024-02-22 13:30:00+00:00,0.0,0.0,0.0
2024-02-22 14:30:00+00:00,0.0,0.0,0.0
2024-02-22 15:30:00+00:00,2.9075851593049156,3.075,2.849937137961388
2024-02-22 16:30:00+00:00,0.0,0.0,0.0
2024-02-22 17:30:00+00:00,0.0,0.0,0.0
2024-02-22 18:30:00+00:00,0.0,0.0,0.0
2024-02-22 19:30:00+00:00,0.0,0.0,0.0
2024-02-22 20:30:00+00:00,0.0,0.0,0.0
2024-02-22 21:30:00+00:00,0.0,0.0,0.0
2024-02-22 22:30:00+00:00,0.0,0.0,0.0
2024-02-22 23:30:00+00:00,0.0,0.0,0.0
2024-02-23 00:30:00+00:00,2.99668352875573,3.075,2.915785771608353
2024-02-23 01:30:00+00:00,2.930460743574016,3.075,2.921987083554268
2024-02-23 02:30:00+00:00,0.7608298956485289,0.832306944,0.7970323489777985
2024-02-23 03:30:00+00:00,0.0,0.0,0.0
2024-02-23 04:30:00+00:00,0.0,0.0,0.0006367599125951529
2024-02-23 05:30:00+00:00,0.0,0.0,0.0
2024-02-23 06:30:00+00:00,0.9614189386242175,0.9992000000000001,0.9458571956872941
2024-02-23 07:30:00+00:00,1.2661438174706514,1.3536138423999997,1.2819107287844869
2024-02-23 08:30:00+00:00,2.7237453817855646,2.8943398800000004,2.7180212941273503
2024-02-23 09:30:00+00:00,2.8674172015474495,3.073728072,2.850737574053261
2024-02-23 10:30:00+00:00,2.8171308678729066,3.075,2.836497795581818
2024-02-23 11:30:00+00:00,2.7712277457396484,3.046973674,2.8062245830900423
2024-02-23 12:30:00+00:00,0.8391664810707535,0.9081351936000002,0.8388785600798738
